date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:09	6979/6979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:09%20GMT	https://simonsinek.com/contact-us/Firefox/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/contact-us/Firefox/index.html	(from https://simonsinek.com/contact-us/)
21:48:09	6997/6997	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:10%20GMT	https://simonsinek.com/wp-json/wp/v2/pages/686	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/wp/v2/pages/686.3dd.delayed	(from https://simonsinek.com/contact-us/)
21:48:10	7187/7187	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:10%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fcontact-us%2F	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed.3de3cd9.delayed	(from https://simonsinek.com/contact-us/)
21:48:10	7241/7241	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:10%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed.3df3cbd.delayed	(from https://simonsinek.com/contact-us/)
21:48:11	6903/6903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:11%20GMT	https://simonsinek.com/my-account	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/my-account.3e0.delayed	(from https://simonsinek.com/contact-us/)
21:48:11	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3e1.delayed	(from https://simonsinek.com/contact-us/)
21:48:11	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3e2.delayed	(from https://simonsinek.com/contact-us/)
21:48:11	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3e3.delayed	(from https://simonsinek.com/contact-us/)
21:48:11	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3e4.delayed	(from https://simonsinek.com/contact-us/)
21:48:13	7254/7254	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:13%20GMT	https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/i	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/i.3e5.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:14	7181/7181	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:14%20GMT	https://simonsinek.com/wp-content/uploads/2023/11/Infinite-Mindset-video-1.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/Infinite-Mindset-video-1.3e6.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:14	7299/7299	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:14%20GMT	https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/Firefox/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/Firefox/index.html	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:15	7269/7269	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:15%20GMT	https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/feed/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/feed/index.html	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:15	7055/7055	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:15%20GMT	https://simonsinek.com/wp-json/wp/v2/product/322238	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/wp/v2/product/322238.3e7.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:16	7531/7531	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:16%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Funleash-your-infinite-mindset-a-simon-sinek-team-building-program%2F	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed.3e89afd.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:16	7585/7585	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:16%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Funleash-your-infinite-mindset-a-simon-sinek-team-building-program%2F&format=xml	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed.3e9c979.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:16	7187/7187	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:16%20GMT	https://simonsinek.com/wp-content/uploads/2023/11/IG_v2_with_subtitles.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/IG_v2_with_subtitles.3ea.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:17	7302/7302	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:17%20GMT	https://simonsinek.com/wp-content/uploads/2023/11/IG-Book-Club-Session-1-1.-Welcome-v9-with-subtitles.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/IG-Book-Club-Session-1-1.-Welcome-v9-with-subtitles.3eb.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:17	7365/7365	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:17%20GMT	https://simonsinek.com/wp-content/uploads/elementor/thumbs/simon-sinek-2-qg2ogut30j5uakwlvyyosnp7rl2j5e57qd7fxppq74.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/elementor/thumbs/simon-sinek-2-qg2ogut30j5uakwlvyyosnp7rl2j5e57qd7fxppq74.3ec.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:17	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3ed.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:17	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3ee.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:17	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3ef.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:17	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3f0.delayed	(from https://simonsinek.com/product/unleash-your-infinite-mindset-a-simon-sinek-team-building-program/)
21:48:19	7284/7284	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:19%20GMT	https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/i	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/i.3f1.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:20	7199/7199	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:20%20GMT	https://simonsinek.com/wp-content/uploads/2023/11/Loyal-Customers-video-1.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/Loyal-Customers-video-1.3f2.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:20	7329/7329	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:20%20GMT	https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/Firefox/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/Firefox/index.html	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:20	7299/7299	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:21%20GMT	https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/feed/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/feed/index.html	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:21	7055/7055	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:21%20GMT	https://simonsinek.com/wp-json/wp/v2/product/322264	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/wp/v2/product/322264.3f3.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:21	7540/7540	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:21%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Fthe-art-of-creating-fiercely-loyal-customers-a-team-building-program%2F	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed.3f40b52.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:21	7594/7594	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:21%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Fthe-art-of-creating-fiercely-loyal-customers-a-team-building-program%2F&format=xml	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed.3f5a11f.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	7187/7187	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:22%20GMT	https://simonsinek.com/wp-content/uploads/2023/11/UH_v3_with_subtitles.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/UH_v3_with_subtitles.3f6.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	7223/7223	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:22%20GMT	https://simonsinek.com/wp-content/uploads/2023/11/UR-1-2-Welcome-v8-with-subtitles.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/UR-1-2-Welcome-v8-with-subtitles.3f7.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	7368/7368	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:22%20GMT	https://simonsinek.com/wp-content/uploads/elementor/thumbs/Will-Guidara-2-qg3x8pfsjznxa9lot7al0evrf6gnka2x0ad34dt2ao.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/elementor/thumbs/Will-Guidara-2-qg3x8pfsjznxa9lot7al0evrf6gnka2x0ad34dt2ao.3f8.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3f9.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3fa.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3fb.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:22	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.3fc.delayed	(from https://simonsinek.com/product/the-art-of-creating-fiercely-loyal-customers-a-team-building-program/)
21:48:25	7111/7111	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:26%20GMT	https://simonsinek.com/wp-content/themes/simon-sinek/images/select.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/themes/simon-sinek/images/select.3fd.delayed	(from https://simonsinek.com/wp-content/themes/simon-sinek/css/tickets.min.css?ver=6.8.2)
21:48:27	269/269	---MCZ	200	added ('OK')	text/plain	date:Sun,%2021%20Sep%202025%2016:48:27%20GMT	http://simonsinek.com/robots.txt		(from https://simonsinek.com/wp-content/cache/autoptimize/css/autoptimize_single_f9db2117cb3f9bf8433a39bd81b3e492.css?ver=10.1.2)
21:48:31	7048/7048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:32%20GMT	https://simonsinek.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-includes/js/zxcvbn-async.min.3fe5152.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:32	7120/7120	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:33%20GMT	https://simonsinek.com/wp-admin/js/password-strength-meter.min.js?ver=6.8.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-admin/js/password-strength-meter.min.3ff6c2d.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:33	7292/7292	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:33%20GMT	https://simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=10.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.400523e.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:34	7283/7283	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:34%20GMT	https://simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=10.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.401523e.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:34	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.402.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:34	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.403.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:34	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.404.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:34	0/-1	---M--	301	error ('')			https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why.405.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:35	7168/7168	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:35%20GMT	https://simonsinek.com/wp-content/themes/simon-sinek/js/custom.js?ver=210925040631	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/themes/simon-sinek/js/custom.40629c9.delayed	(from https://simonsinek.com/my-account/lost-password/)
21:48:39	1457/1457	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268c935df-5b1%22	http://simonsinek.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/link.svg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/link.svg	(from https://simonsinek.com/wp-content/cache/autoptimize/css/autoptimize_single_8120ff5e5ef1dc070467c951b7a31e2b.css?ver=9.9.0)
21:48:39	7174/7174	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:39%20GMT	https://simonsinek.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.408.delayed	(from https://simonsinek.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
21:48:40	7193/7193	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:40%20GMT	https://simonsinek.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.409.delayed	(from https://simonsinek.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
21:48:41	7202/7202	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:41%20GMT	https://simonsinek.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/images/icons/loader.40a.delayed	(from https://simonsinek.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
21:48:41	7323/7323	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:42%20GMT	https://simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/images/default-picture.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/images/default-picture.40b.delayed	(from https://simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/css/ywgc-frontend.css?ver=4.28.0)
21:48:42	7323/7323	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:42%20GMT	https://simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/images/calendar.svg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/images/calendar.40c.delayed	(from https://simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/css/ywgc-frontend.css?ver=4.28.0)
21:48:42	7344/7344	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:42%20GMT	https://simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/images/close_recipient.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/images/close_recipient.40d.delayed	(from https://simonsinek.com/wp-content/plugins/yith-woocommerce-gift-cards-premium/assets/css/ywgc-frontend.css?ver=4.28.0)
21:48:44	247/247	---M--	200	added ('OK')	image/png	etag:%2228feccc0-f7%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:45	319/319	---M--	200	added ('OK')	image/png	etag:%2228feccc0-13f%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:47	301/301	---M--	200	added ('OK')	image/png	etag:%2228feccc0-12d%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:48	301/301	---M--	200	added ('OK')	image/png	etag:%2228feccc0-12d%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:48	246/246	---M--	200	added ('OK')	image/png	etag:%2228feccc0-f6%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:49	374/374	---M--	200	added ('OK')	image/png	etag:%2228feccc0-176%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:49	371/371	---M--	200	added ('OK')	image/png	etag:%2228feccc0-173%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:51	7006/7006	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b5e%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_222222_256x240.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:51	7092/7092	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1bb4%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_888888_256x240.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:53	7071/7071	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b9f%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_454545_256x240.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:53	4599/4599	---M--	200	added ('OK')	image/png	etag:%2228feccc0-11f7%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:54	251/251	---M--	200	added ('OK')	image/png	etag:%2228feccc0-fb%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:55	4599/4599	---M--	200	added ('OK')	image/png	etag:%2228feccc0-11f7%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
21:48:55	7147/7147	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2021%20Sep%202025%2016:48:55%20GMT	https://simonsinek.com/wp-content/themes/simon-sinek/slick/fonts/slick.eot	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/themes/simon-sinek/slick/fonts/slick.41b.delayed	(from https://simonsinek.com/wp-content/themes/simon-sinek/slick/slick-theme.css?ver=1.1.8)
